SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,# UP-TO-DATE,% UP-TO-DATE,# CONDITIONAL,% CONDITIONAL,# PME,% PME,# PBE,% PBE,# PRE-JAN PBE,% PRE-JAN PBE,# HEALTH CARE PRACTITIONER COUNSELED PBE,% HEALTH CARE PRACTITIONER COUNSELED PBE,# RELIGIOUS PBE,% RELIGIOUS PBE,# DTP,% DTP,# POLIO,% POLIO,# MMR,% MMR,# HEPB,% HEPB,# VARI,% VARI,REPORTED
6118921,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,ASPIRE RIVER OAKS CHARTER,66,64,97,0,0,1,2,1,2,0,0,1,2,0,0,64,97,64,97,64,97,64,97,64,97,Y
6116594,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,ASPIRE VINCENT SHALVEY ACADEMY,66,65,98,1,2,0,0,0,0,0,0,0,0,0,0,65,98,65,98,65,98,66,100,66,100,Y
6104426,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,CLAIRMONT ELEMENTARY,72,69,96,2,3,0,0,1,1,1,1,0,0,0,0,69,96,70,97,71,99,71,99,71,99,Y
6104038,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,CREEKSIDE ELEMENTARY,92,90,98,2,2,0,0,0,0,0,0,0,0,0,0,92,100,92,100,90,98,92,100,92,100,Y
6042055,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,DAVIS ELEMENTARY,33,33,100,0,0,0,0,0,0,0,0,0,0,0,0,33,100,33,100,33,100,33,100,33,100,Y
111286,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,GEORGE LINCOLN MOSHER,111,110,99,1,1,0,0,0,0,0,0,0,0,0,0,111,100,111,100,110,99,111,100,111,100,Y
6111983,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,JOHN MUIR ELEMENTARY,103,102,99,1,1,0,0,0,0,0,0,0,0,0,0,102,99,103,100,103,100,103,100,103,100,Y
6120059,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,JULIA MORGAN ELEMENTARY,64,62,97,2,3,0,0,0,0,0,0,0,0,0,0,63,98,63,98,63,98,64,100,64,100,Y
108217,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,MANLIO SILVA ELEMENTARY,91,83,91,8,9,0,0,0,0,0,0,0,0,0,0,86,95,86,95,86,95,87,96,91,100,Y
6100341,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,OAKWOOD ELEMENTARY,60,55,92,5,8,0,0,0,0,0,0,0,0,0,0,56,93,58,97,57,95,59,98,60,100,Y
6100366,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,PARKLANE ELEMENTARY,62,61,98,0,0,1,2,0,0,0,0,0,0,0,0,61,98,61,98,61,98,61,98,61,98,Y
116608,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,PODESTA RANCH ELEMENTARY,126,112,89,14,11,0,0,0,0,0,0,0,0,0,0,112,89,114,90,112,89,123,98,120,95,Y
6110944,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,SUTHERLAND ELEMENTARY,39,38,97,1,3,0,0,0,0,0,0,0,0,0,0,38,97,38,97,38,97,39,100,39,100,Y
6108807,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,WAGNER-HOLT ELEMENTARY,77,70,91,7,9,0,0,0,0,0,0,0,0,0,0,73,95,74,96,71,92,77,100,77,100,Y
6109839,SAN JOAQUIN,PUBLIC,LODI UNIFIED,STOCKTON,WESTWOOD ELEMENTARY,86,78,91,8,9,0,0,0,0,0,0,0,0,0,0,78,91,78,91,78,91,84,98,85,99,Y
6098057,SAN JOAQUIN,PUBLIC,LODI UNIFIED,VICTOR,VICTOR ELEMENTARY,18,18,100,0,0,0,0,0,0,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,Y
6042311,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,FRENCH CAMP,FRENCH CAMP ELEMENTARY,69,69,100,0,0,0,0,0,0,0,0,0,0,0,0,69,100,69,100,69,100,69,100,69,100,Y
6118509,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,LATHROP,"JOSEPH WIDMER, JR., ELEMENTARY",84,83,99,0,0,0,0,1,1,0,0,1,1,0,0,83,99,83,99,83,99,83,99,83,99,Y
6042337,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,LATHROP,LATHROP ELEMENTARY,106,105,99,0,0,1,1,0,0,0,0,0,0,0,0,105,99,105,99,105,99,105,99,105,99,Y
113357,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,LATHROP,MOSSDALE ELEMENTARY,104,102,98,0,0,0,0,2,2,0,0,2,2,0,0,102,98,102,98,102,98,102,98,102,98,Y
6108237,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,BROCK ELLIOTT ELEMENTARY,62,62,100,0,0,0,0,0,0,0,0,0,0,0,0,62,100,62,100,62,100,62,100,62,100,Y
6107429,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,GEORGE MCPARLAND ELEMENTARY,105,101,96,0,0,4,4,0,0,0,0,0,0,0,0,101,96,101,96,101,96,101,96,101,96,Y
6042329,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,GOLDEN WEST ELEMENTARY,55,55,100,0,0,0,0,0,0,0,0,0,0,0,0,55,100,55,100,55,100,55,100,55,100,Y
6112197,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,JOSHUA COWELL ELEMENTARY,88,87,99,0,0,1,1,0,0,0,0,0,0,0,0,87,99,87,99,87,99,87,99,87,99,Y
6042345,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,LINCOLN ELEMENTARY,76,75,99,0,0,0,0,1,1,0,0,1,1,0,0,75,99,75,99,75,99,75,99,75,99,Y
6104533,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,NEIL HAFLEY ELEMENTARY,73,70,96,0,0,0,0,3,4,0,0,0,0,3,4,70,96,70,96,70,96,70,96,70,96,Y
6042360,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,NEW HAVEN ELEMENTARY,54,54,100,0,0,0,0,0,0,0,0,0,0,0,0,54,100,54,100,54,100,54,100,54,100,Y
6042378,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,NILE GARDEN ELEMENTARY,59,58,98,0,0,0,0,1,2,0,0,1,2,0,0,58,98,58,98,58,98,58,98,58,98,Y
6042386,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,SEQUOIA ELEMENTARY,60,60,100,0,0,0,0,0,0,0,0,0,0,0,0,60,100,60,100,60,100,60,100,60,100,Y
6042394,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,SHASTA ELEMENTARY,78,76,97,0,0,0,0,2,3,0,0,2,3,0,0,76,97,76,97,76,97,76,97,76,97,Y
6109532,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,STELLA BROCKMAN ELEMENTARY,79,72,91,0,0,0,0,7,9,0,0,7,9,0,0,72,91,72,91,72,91,72,91,72,91,Y
108613,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,VERITAS ELEMENTARY,109,105,96,0,0,0,0,4,4,0,0,4,4,0,0,105,96,105,96,105,96,105,96,105,96,Y
105973,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,MANTECA,WALTER WOODWARD ELEMENTARY,77,73,95,0,0,0,0,4,5,0,0,4,5,0,0,73,95,73,95,73,95,73,95,73,95,Y
6110555,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,STOCKTON,AUGUST KNODT ELEMENTARY,73,72,99,0,0,0,0,1,1,0,0,1,1,0,0,72,99,72,99,72,99,72,99,72,99,Y
6120505,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,STOCKTON,GEORGE Y. KOMURE ELEMENTARY,86,84,98,0,0,0,0,2,2,0,0,2,2,0,0,84,98,84,98,84,98,84,98,84,98,Y
6115414,SAN JOAQUIN,PUBLIC,MANTECA UNIFIED,STOCKTON,GREAT VALLEY ELEMENTARY,90,90,100,0,0,0,0,0,0,0,0,0,0,0,0,90,100,90,100,90,100,90,100,90,100,Y
6042428,SAN JOAQUIN,PUBLIC,NEW HOPE ELEMENTARY,THORNTON,NEW HOPE ELEMENTARY,19,18,95,0,0,0,0,1,5,0,0,1,5,0,0,18,95,18,95,18,95,18,95,18,95,Y
124768,SAN JOAQUIN,PUBLIC,NEW JERUSALEM ELEMENTARY,MANTECA,GREAT VALLEY ACADEMY - MANTECA,92,90,98,0,0,0,0,2,2,0,0,2,2,0,0,90,98,90,98,90,98,90,98,90,98,Y
127191,SAN JOAQUIN,PUBLIC,NEW JERUSALEM ELEMENTARY,SIMI VALLEY,CALIFORNIA VIRTUAL ACADEMY SAN JOAQUIN,59,40,68,6,10,1,2,12,20,1,2,0,0,11,19,41,69,41,69,42,71,44,75,43,73,Y
128553,SAN JOAQUIN,PUBLIC,NEW JERUSALEM ELEMENTARY,STOCKTON,ACACIA ELEMENTARY CHARTER, ,,,,,,,,,,,,,,,,,,,,,,,,,N
129916,SAN JOAQUIN,PUBLIC,NEW JERUSALEM ELEMENTARY,STOCKTON,VALLEY VIEW CHARTER PREP,26,9,35,17,65,0,0,0,0,0,0,0,0,0,0,13,50,14,54,13,50,14,54,13,50,Y
6119309,SAN JOAQUIN,PUBLIC,NEW JERUSALEM ELEMENTARY,TRACY,DELTA CHARTER,15,14,93,1,7,0,0,0,0,0,0,0,0,0,0,15,100,15,100,14,93,15,100,15,100,Y
6042436,SAN JOAQUIN,PUBLIC,NEW JERUSALEM ELEMENTARY,TRACY,NEW JERUSALEM ELEMENTARY,23,19,83,4,17,0,0,0,0,0,0,0,0,0,0,21,91,19,83,20,87,22,96,22,96,Y
6042444,SAN JOAQUIN,PUBLIC,OAK VIEW UNION ELEMENTARY,ACAMPO,OAK VIEW ELEMENTARY,43,42,98,1,2,0,0,0,0,0,0,0,0,0,0,43,100,43,100,42,98,43,100,43,100,Y
125849,SAN JOAQUIN,PUBLIC,RIPON UNIFIED,RIPON,CALIFORNIA CONNECTIONS ACADEMY RIPON,28,23,82,0,0,0,0,5,18,0,0,2,7,3,11,23,82,23,82,23,82,23,82,23,82,Y
6109284,SAN JOAQUIN,PUBLIC,RIPON UNIFIED,RIPON,COLONY OAK ELEMENTARY,53,51,96,0,0,1,2,1,2,0,0,0,0,1,2,51,96,51,96,51,96,51,96,51,96,Y
108035,SAN JOAQUIN,PUBLIC,RIPON UNIFIED,RIPON,PARK VIEW ELEMENTARY,26,24,92,1,4,0,0,1,4,0,0,0,0,1,4,25,96,25,96,25,96,24,92,25,96,Y
6042477,SAN JOAQUIN,PUBLIC,RIPON UNIFIED,RIPON,RIPON ELEMENTARY,47,43,91,0,0,0,0,4,9,0,0,0,0,4,9,43,91,43,91,43,91,43,91,43,91,Y
6042485,SAN JOAQUIN,PUBLIC,RIPON UNIFIED,RIPON,RIPONA ELEMENTARY,70,69,99,0,0,0,0,1,1,0,0,0,0,1,1,69,99,69,99,69,99,69,99,69,99,Y
6106322,SAN JOAQUIN,PUBLIC,RIPON UNIFIED,RIPON,WESTON ELEMENTARY,51,48,94,0,0,0,0,3,6,0,0,0,0,3,6,48,94,48,94,48,94,48,94,48,94,Y
6069215,SAN JOAQUIN,PUBLIC,SAN JOAQUIN COUNTY OFFICE OF EDUCATION,STOCKTON,SAN JOAQUIN COUNTY SPECIAL EDUCATION,52,50,96,0,0,0,0,2,4,0,0,2,4,0,0,50,96,50,96,50,96,50,96,50,96,Y
3930476,SAN JOAQUIN,PUBLIC,SAN JOAQUIN COUNTY OFFICE OF EDUCATION,STOCKTON,VENTURE ACADEMY,34,34,100,0,0,0,0,0,0,0,0,0,0,0,0,34,100,34,100,34,100,34,100,34,100,Y
6042501,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,ADAMS ELEMENTARY,65,65,100,0,0,0,0,0,0,0,0,0,0,0,0,65,100,65,100,65,100,65,100,65,100,Y
111369,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,ALEXANDER HAMILTON ELEMENTARY,98,88,90,10,10,0,0,0,0,0,0,0,0,0,0,92,94,93,95,93,95,98,100,96,98,Y
121541,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,ASPIRE APEX ACADEMY,47,47,100,0,0,0,0,0,0,0,0,0,0,0,0,47,100,47,100,47,100,47,100,47,100,Y
114876,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,ASPIRE PORT CITY ACADEMY,72,71,99,0,0,1,1,0,0,0,0,0,0,0,0,71,99,71,99,71,99,71,99,71,99,Y
108647,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,ASPIRE ROSA PARKS ACADEMY,64,64,100,0,0,0,0,0,0,0,0,0,0,0,0,64,100,64,100,64,100,64,100,64,100,Y
6042519,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,AUGUST ELEMENTARY,93,90,97,2,2,0,0,1,1,0,0,1,1,0,0,90,97,91,98,90,97,92,99,92,99,Y
6042535,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,CLEVELAND ELEMENTARY,106,103,97,2,2,0,0,1,1,1,1,0,0,0,0,103,97,104,98,104,98,104,98,105,99,Y
6098651,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,COMMODORE STOCKTON SKILLS,120,119,99,0,0,0,0,1,1,0,0,1,1,0,0,119,99,119,99,119,99,119,99,119,99,Y
6118871,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,DOLORES HUERTA ELEMENTARY,47,47,100,0,0,0,0,0,0,0,0,0,0,0,0,47,100,47,100,47,100,47,100,47,100,Y
117853,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,DR. LEWIS DOLPHIN STALLWORTH SR. CHARTER,58,40,69,18,31,0,0,0,0,0,0,0,0,0,0,43,74,47,81,41,71,51,88,51,88,Y
6042543,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,EL DORADO ELEMENTARY,96,95,99,0,0,0,0,1,1,0,0,1,1,0,0,95,99,95,99,95,99,95,99,95,99,Y
6042550,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,ELMWOOD ELEMENTARY,117,115,98,2,2,0,0,0,0,0,0,0,0,0,0,115,98,117,100,117,100,117,100,117,100,Y
6042576,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,FILLMORE ELEMENTARY,88,82,93,6,7,0,0,0,0,0,0,0,0,0,0,84,95,86,98,86,98,88,100,88,100,Y
100206,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,GEORGE W. BUSH ELEMENTARY,81,80,99,0,0,0,0,1,1,0,0,1,1,0,0,80,99,80,99,80,99,80,99,80,99,Y
6104665,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,GEORGE WASHINGTON ELEMENTARY,24,23,96,1,4,0,0,0,0,0,0,0,0,0,0,24,100,24,100,23,96,24,100,24,100,Y
6042600,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,GRUNSKY ELEMENTARY,64,59,92,5,8,0,0,0,0,0,0,0,0,0,0,59,92,60,94,60,94,64,100,64,100,Y
6042618,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,HARRISON ELEMENTARY,95,94,99,1,1,0,0,0,0,0,0,0,0,0,0,94,99,94,99,95,100,94,99,95,100,Y
6042626,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,HAZELTON ELEMENTARY,65,60,92,5,8,0,0,0,0,0,0,0,0,0,0,60,92,60,92,62,95,65,100,64,98,Y
6042634,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,HOOVER ELEMENTARY,94,93,99,1,1,0,0,0,0,0,0,0,0,0,0,93,99,94,100,94,100,94,100,94,100,Y
111351,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,JOHN C. FREMONT ELEMENTARY,111,109,98,1,1,1,1,0,0,0,0,0,0,0,0,109,98,109,98,110,99,109,98,110,99,Y
111310,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,JOHN MARSHALL ELEMENTARY,96,90,94,2,2,0,0,4,4,0,0,3,3,1,1,91,95,92,96,91,95,92,96,92,96,Y
6042667,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,KENNEDY ELEMENTARY,56,56,100,0,0,0,0,0,0,0,0,0,0,0,0,56,100,56,100,56,100,56,100,56,100,Y
6042568,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,KING ELEMENTARY,139,136,98,3,2,0,0,0,0,0,0,0,0,0,0,136,98,139,100,138,99,139,100,139,100,Y
6098677,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,KOHL OPEN ELEMENTARY,27,27,100,0,0,0,0,0,0,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,Y
6042683,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,MADISON ELEMENTARY,72,71,99,1,1,0,0,0,0,0,0,0,0,0,0,71,99,71,99,72,100,71,99,72,100,Y
111328,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,MAXINE HONG KINGSTON ELEMENTARY,94,92,98,2,2,0,0,0,0,0,0,0,0,0,0,94,100,94,100,92,98,94,100,94,100,Y
6042691,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,MCKINLEY ELEMENTARY,84,83,99,1,1,0,0,0,0,0,0,0,0,0,0,84,100,84,100,84,100,83,99,84,100,Y
6042709,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,MONROE ELEMENTARY,64,61,95,3,5,0,0,0,0,0,0,0,0,0,0,63,98,64,100,64,100,62,97,64,100,Y
6042717,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,MONTEZUMA ELEMENTARY,119,107,90,12,10,0,0,0,0,0,0,0,0,0,0,110,92,111,93,109,92,115,97,116,97,Y
6042725,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,NIGHTINGALE CHARTER,38,38,100,0,0,0,0,0,0,0,0,0,0,0,0,38,100,38,100,38,100,38,100,38,100,Y
111336,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,PITTMAN CHARTER,74,73,99,1,1,0,0,0,0,0,0,0,0,0,0,73,99,74,100,74,100,74,100,74,100,Y
121798,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,PRIMARY YEARS ACADEMY,56,53,95,1,2,0,0,2,4,0,0,2,4,0,0,53,95,53,95,54,96,54,96,54,96,Y
6042741,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,PULLIAM ELEMENTARY,99,92,93,7,7,0,0,0,0,0,0,0,0,0,0,93,94,93,94,92,93,99,100,99,100,Y
6115422,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,RIO CALAVERAS ELEMENTARY,120,120,100,0,0,0,0,0,0,0,0,0,0,0,0,120,100,120,100,120,100,120,100,120,100,Y
6042758,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,ROOSEVELT ELEMENTARY,39,37,95,1,3,0,0,1,3,0,0,1,3,0,0,37,95,38,97,38,97,38,97,38,97,Y
6116115,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,SAN JOAQUIN ELEMENTARY,86,85,99,1,1,0,0,0,0,0,0,0,0,0,0,85,99,86,100,85,99,86,100,86,100,Y
118752,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,SPANOS -ALEX G.- ELEMENTARY,71,71,100,0,0,0,0,0,0,0,0,0,0,0,0,71,100,71,100,71,100,71,100,71,100,Y
120725,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,STOCKTON COLLEGIATE INTERNATIONAL ELEMENTARY,66,63,95,1,2,0,0,2,3,0,0,2,3,0,0,63,95,64,97,64,97,64,97,64,97,Y
6042766,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,TAFT ELEMENTARY,77,77,100,0,0,0,0,0,0,0,0,0,0,0,0,77,100,77,100,77,100,77,100,77,100,Y
6042774,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,TAYLOR LEADERSHIP ACADEMY,81,78,96,1,1,2,2,0,0,0,0,0,0,0,0,78,96,79,98,79,98,79,98,79,98,Y
124958,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,TEAM CHARTER,110,104,95,6,5,0,0,0,0,0,0,0,0,0,0,107,97,108,98,106,96,108,98,106,96,Y
6042782,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,TYLER SKILLS ELEMENTARY,49,49,100,0,0,0,0,0,0,0,0,0,0,0,0,49,100,49,100,49,100,49,100,49,100,Y
115303,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,VALENTINE PEYTON ELEMENTARY,125,125,100,0,0,0,0,0,0,0,0,0,0,0,0,125,100,125,100,125,100,125,100,125,100,Y
6042790,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,VAN BUREN ELEMENTARY,71,64,90,7,10,0,0,0,0,0,0,0,0,0,0,70,99,70,99,66,93,71,100,69,97,Y
6042808,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,VICTORY ELEMENTARY,45,44,98,1,2,0,0,0,0,0,0,0,0,0,0,44,98,45,100,45,100,45,100,45,100,Y
111344,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,WILHELMINA HENRY ELEMENTARY,94,92,98,2,2,0,0,0,0,0,0,0,0,0,0,92,98,92,98,92,98,93,99,94,100,Y
6042824,SAN JOAQUIN,PUBLIC,STOCKTON UNIFIED,STOCKTON,WILSON ELEMENTARY,61,55,90,5,8,0,0,1,2,0,0,1,2,0,0,58,95,60,98,57,93,59,97,60,98,Y
6118699,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,ART FREILER,83,81,98,0,0,0,0,2,2,0,0,2,2,0,0,81,98,81,98,81,98,81,98,81,98,Y
6042832,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,CENTRAL ELEMENTARY,79,76,96,1,1,2,3,0,0,0,0,0,0,0,0,76,96,76,96,76,96,76,96,76,96,Y
108357,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,GEORGE KELLY ELEMENTARY,91,90,99,1,1,0,0,0,0,0,0,0,0,0,0,90,99,90,99,90,99,90,99,91,100,Y
6108997,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,GLADYS POET-CHRISTIAN ELEMENTARY,47,46,98,1,2,0,0,0,0,0,0,0,0,0,0,46,98,47,100,47,100,47,100,47,100,Y
6110530,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,LOUIS A. BOHN ELEMENTARY,72,71,99,0,0,0,0,1,1,0,0,1,1,0,0,71,99,71,99,71,99,71,99,71,99,Y
6106488,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,LOUIS J. VILLALOVOZ ELEMENTARY,81,81,100,0,0,0,0,0,0,0,0,0,0,0,0,81,100,81,100,81,100,81,100,81,100,Y
6042857,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,MCKINLEY ELEMENTARY,141,139,99,0,0,0,0,2,1,0,0,1,1,1,1,139,99,139,99,139,99,139,99,139,99,Y
6107973,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,MELVILLE S. JACOBSON ELEMENTARY,141,139,99,0,0,0,0,2,1,0,0,1,1,1,1,139,99,139,99,139,99,139,99,139,99,Y
6042865,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,NORTH ELEMENTARY,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,Y
102384,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,PRIMARY CHARTER,66,64,97,0,0,0,0,2,3,0,0,2,3,0,0,64,97,64,97,64,97,64,97,64,97,Y
6042881,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,SOUTH WEST PARK ELEMENTARY,212,209,99,0,0,0,0,3,1,0,0,3,1,0,0,209,99,209,99,209,99,209,99,209,99,Y
6114490,SAN JOAQUIN,PUBLIC,TRACY JOINT UNIFIED,TRACY,WANDA HIRSCH ELEMENTARY,82,82,100,0,0,0,0,0,0,0,0,0,0,0,0,82,100,82,100,82,100,82,100,82,100,Y
6146351,SAN JOAQUIN,PRIVATE,,LODI,JECOI ADVENTURE ACADEMY, ,,,,,,,,,,,,,,,,,,,,,,,,,N
7084809,SAN JOAQUIN,PRIVATE,,LODI,LIFE TRAINING ACADEMY,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
6137467,SAN JOAQUIN,PRIVATE,,LODI,LODI CHRISTIAN SCHOOL,25,24,96,0,0,0,0,1,4,0,0,1,4,0,0,24,96,24,96,24,96,24,96,24,96,Y
6978282,SAN JOAQUIN,PRIVATE,,LODI,LODI SEVENTH-DAY ADVENTIST ELEMENTARY,14,14,100,0,0,0,0,0,0,0,0,0,0,0,0,14,100,14,100,14,100,14,100,14,100,Y
6978308,SAN JOAQUIN,PRIVATE,,LODI,ST. ANNE ELEMENTARY,26,24,92,2,8,0,0,0,0,0,0,0,0,0,0,25,96,24,92,25,96,24,92,25,96,Y
6978365,SAN JOAQUIN,PRIVATE,,LODI,ST. PETER EVANGELICAL LUTHERAN,20,19,95,1,5,0,0,0,0,0,0,0,0,0,0,19,95,19,95,19,95,19,95,19,95,Y
6137293,SAN JOAQUIN,PRIVATE,,MANTECA,CORNERSTONE CHRISTIAN SCHOOL,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,Y
6978316,SAN JOAQUIN,PRIVATE,,MANTECA,ST. ANTHONY OF PADUA,23,23,100,0,0,0,0,0,0,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,Y
6939869,SAN JOAQUIN,PRIVATE,,RIPON,RIPON CHRISTIAN,41,39,95,0,0,0,0,2,5,0,0,2,5,0,0,39,95,39,95,39,95,39,95,39,95,Y
6980908,SAN JOAQUIN,PRIVATE,,STOCKTON,CATHEDRAL OF THE ANNUNCIATION SCHOOL,34,26,76,7,21,0,0,1,3,1,3,0,0,0,0,27,79,29,85,29,85,33,97,33,97,Y
6133797,SAN JOAQUIN,PRIVATE,,STOCKTON,FIRST BAPTIST CHRISTIAN SCHOOLS,29,27,93,1,3,0,0,1,3,0,0,1,3,0,0,27,93,27,93,27,93,28,97,28,97,Y
6202550,SAN JOAQUIN,PRIVATE,,STOCKTON,MERRYHILL ELEMENTARY SCHOOL,36,32,89,2,6,0,0,2,6,0,0,0,0,2,6,32,89,34,94,32,89,34,94,34,94,Y
